0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,56,45,74,68,98,92,0,0,0,0,0,0,0,0,50,46,43,43,39,35,28,22,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,2,5,21,18,18,25,12,15,23,14,33,0,0,0,0,0,0,0,0,57,71,64,59,60,53,42,39,0,0,0,0,0,0,0,0,21,25,22,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
